num	glyph	G0-source	description
4197	茆	G0-5C62	GB/T 2312—1980，60—66
4198	茔	G0-5C63	GB/T 2312—1980，60—67
4199	茕	G0-5C64	GB/T 2312—1980，60—68
4200	苠	G0-5C65	GB/T 2312—1980，60—69
4201	苕	G0-5C66	GB/T 2312—1980，60—70
4202	茜	G0-5C67	GB/T 2312—1980，60—71
4203	荑	G0-5C68	GB/T 2312—1980，60—72
4204	荛	G0-5C69	GB/T 2312—1980，60—73
4205	荜	G0-5C6A	GB/T 2312—1980，60—74
4206	茈	G0-5C6B	GB/T 2312—1980，60—75
4207	莒	G0-5C6C	GB/T 2312—1980，60—76
4208	茼	G0-5C6D	GB/T 2312—1980，60—77
4209	茴	G0-5C6E	GB/T 2312—1980，60—78
4210	茱	G0-5C6F	GB/T 2312—1980，60—79
4211	莛	G0-5C70	GB/T 2312—1980，60—80
4212	荞	G0-5C71	GB/T 2312—1980，60—81
4213	茯	G0-5C72	GB/T 2312—1980，60—82
4214	荏	G0-5C73	GB/T 2312—1980，60—83
4215	荇	G0-5C74	GB/T 2312—1980，60—84
4216	荃	G0-5C75	GB/T 2312—1980，60—85
4217	荟	G0-5C76	GB/T 2312—1980，60—86
4218	荀	G0-5C77	GB/T 2312—1980，60—87
4219	茗	G0-5C78	GB/T 2312—1980，60—88
4220	荠	G0-5C79	GB/T 2312—1980，60—89
4221	茭	G0-5C7A	GB/T 2312—1980，60—90
4222	茺	G0-5C7B	GB/T 2312—1980，60—91
4223	茳	G0-5C7C	GB/T 2312—1980，60—92
4224	荦	G0-5C7D	GB/T 2312—1980，60—93
4225	荥	G0-5C7E	GB/T 2312—1980，60—94
4226	荨	G0-5D21	GB/T 2312—1980，61—01
4227	茛	G0-5D22	GB/T 2312—1980，61—02
4228	荩	G0-5D23	GB/T 2312—1980，61—03
4229	荬	G0-5D24	GB/T 2312—1980，61—04
4230	荪	G0-5D25	GB/T 2312—1980，61—05
4231	荭	G0-5D26	GB/T 2312—1980，61—06
4232	荮	G0-5D27	GB/T 2312—1980，61—07
4233	莰	G0-5D28	GB/T 2312—1980，61—08
4234	荸	G0-5D29	GB/T 2312—1980，61—09
4235	莳	G0-5D2A	GB/T 2312—1980，61—10
4236	莴	G0-5D2B	GB/T 2312—1980，61—11
4237	莠	G0-5D2C	GB/T 2312—1980，61—12
4238	莪	G0-5D2D	GB/T 2312—1980，61—13
4239	莓	G0-5D2E	GB/T 2312—1980，61—14
4240	莜	G0-5D2F	GB/T 2312—1980，61—15
4241	莅	G0-5D30	GB/T 2312—1980，61—16
4242	荼	G0-5D31	GB/T 2312—1980，61—17
4243	莶	G0-5D32	GB/T 2312—1980，61—18
4244	莩	G0-5D33	GB/T 2312—1980，61—19
4245	荽	G0-5D34	GB/T 2312—1980，61—20
4246	莸	G0-5D35	GB/T 2312—1980，61—21
4247	荻	G0-5D36	GB/T 2312—1980，61—22
4248	莘	G0-5D37	GB/T 2312—1980，61—23
4249	莞	G0-5D38	GB/T 2312—1980，61—24
4250	莨	G0-5D39	GB/T 2312—1980，61—25
4251	莺	G0-5D3A	GB/T 2312—1980，61—26
4252	莼	G0-5D3B	GB/T 2312—1980，61—27
4253	菁	G0-5D3C	GB/T 2312—1980，61—28
4254	萁	G0-5D3D	GB/T 2312—1980，61—29
4255	菥	G0-5D3E	GB/T 2312—1980，61—30
4256	菘	G0-5D3F	GB/T 2312—1980，61—31
4257	堇	G0-5D40	GB/T 2312—1980，61—32
4258	萘	G0-5D41	GB/T 2312—1980，61—33
4259	萋	G0-5D42	GB/T 2312—1980，61—34
4260	菝	G0-5D43	GB/T 2312—1980，61—35
4261	菽	G0-5D44	GB/T 2312—1980，61—36
4262	菖	G0-5D45	GB/T 2312—1980，61—37
4263	萜	G0-5D46	GB/T 2312—1980，61—38
4264	萸	G0-5D47	GB/T 2312—1980，61—39
4265	萑	G0-5D48	GB/T 2312—1980，61—40
4266	萆	G0-5D49	GB/T 2312—1980，61—41
4267	菔	G0-5D4A	GB/T 2312—1980，61—42
4268	菟	G0-5D4B	GB/T 2312—1980，61—43
4269	萏	G0-5D4C	GB/T 2312—1980，61—44
4270	萃	G0-5D4D	GB/T 2312—1980，61—45
4271	菸	G0-5D4E	GB/T 2312—1980，61—46
4272	菹	G0-5D4F	GB/T 2312—1980，61—47
4273	菪	G0-5D50	GB/T 2312—1980，61—48
4274	菅	G0-5D51	GB/T 2312—1980，61—49
4275	菀	G0-5D52	GB/T 2312—1980，61—50
4276	萦	G0-5D53	GB/T 2312—1980，61—51
4277	菰	G0-5D54	GB/T 2312—1980，61—52
4278	菡	G0-5D55	GB/T 2312—1980，61—53
4279	葜	G0-5D56	GB/T 2312—1980，61—54
4280	葑	G0-5D57	GB/T 2312—1980，61—55
4281	葚	G0-5D58	GB/T 2312—1980，61—56
4282	葙	G0-5D59	GB/T 2312—1980，61—57
4283	葳	G0-5D5A	GB/T 2312—1980，61—58
4284	蒇	G0-5D5B	GB/T 2312—1980，61—59
4285	蒈	G0-5D5C	GB/T 2312—1980，61—60
4286	葺	G0-5D5D	GB/T 2312—1980，61—61
4287	蒉	G0-5D5E	GB/T 2312—1980，61—62
4288	葸	G0-5D5F	GB/T 2312—1980，61—63
4289	萼	G0-5D60	GB/T 2312—1980，61—64
4290	葆	G0-5D61	GB/T 2312—1980，61—65
4291	葩	G0-5D62	GB/T 2312—1980，61—66
4292	葶	G0-5D63	GB/T 2312—1980，61—67
4293	蒌	G0-5D64	GB/T 2312—1980，61—68
4294	蒎	G0-5D65	GB/T 2312—1980，61—69
4295	萱	G0-5D66	GB/T 2312—1980，61—70
4296	葭	G0-5D67	GB/T 2312—1980，61—71
4297	蓁	G0-5D68	GB/T 2312—1980，61—72
4298	蓍	G0-5D69	GB/T 2312—1980，61—73
4299	蓐	G0-5D6A	GB/T 2312—1980，61—74
4300	蓦	G0-5D6B	GB/T 2312—1980，61—75
4301	蒽	G0-5D6C	GB/T 2312—1980，61—76
4302	蓓	G0-5D6D	GB/T 2312—1980，61—77
4303	蓊	G0-5D6E	GB/T 2312—1980，61—78
4304	蒿	G0-5D6F	GB/T 2312—1980，61—79
4305	蒺	G0-5D70	GB/T 2312—1980，61—80
4306	蓠	G0-5D71	GB/T 2312—1980，61—81
4307	蒡	G0-5D72	GB/T 2312—1980，61—82
4308	蒹	G0-5D73	GB/T 2312—1980，61—83
4309	蒴	G0-5D74	GB/T 2312—1980，61—84
4310	蒗	G0-5D75	GB/T 2312—1980，61—85
4311	蓥	G0-5D76	GB/T 2312—1980，61—86
4312	蓣	G0-5D77	GB/T 2312—1980，61—87
4313	蔌	G0-5D78	GB/T 2312—1980，61—88
4314	甍	G0-5D79	GB/T 2312—1980，61—89
4315	蔸	G0-5D7A	GB/T 2312—1980，61—90
4316	蓰	G0-5D7B	GB/T 2312—1980，61—91
4317	蔹	G0-5D7C	GB/T 2312—1980，61—92
4318	蔟	G0-5D7D	GB/T 2312—1980，61—93
4319	蔺	G0-5D7E	GB/T 2312—1980，61—94
4320	蕖	G0-5E21	GB/T 2312—1980，62—01
4321	蔻	G0-5E22	GB/T 2312—1980，62—02
4322	蓿	G0-5E23	GB/T 2312—1980，62—03
4323	蓼	G0-5E24	GB/T 2312—1980，62—04
4324	蕙	G0-5E25	GB/T 2312—1980，62—05
4325	蕈	G0-5E26	GB/T 2312—1980，62—06
4326	蕨	G0-5E27	GB/T 2312—1980，62—07
4327	蕤	G0-5E28	GB/T 2312—1980，62—08
4328	蕞	G0-5E29	GB/T 2312—1980，62—09
4329	蕺	G0-5E2A	GB/T 2312—1980，62—10
4330	瞢	G0-5E2B	GB/T 2312—1980，62—11
4331	蕃	G0-5E2C	GB/T 2312—1980，62—12
4332	蕲	G0-5E2D	GB/T 2312—1980，62—13
4333	蕻	G0-5E2E	GB/T 2312—1980，62—14
4334	薤	G0-5E2F	GB/T 2312—1980，62—15
4335	薨	G0-5E30	GB/T 2312—1980，62—16
4336	薇	G0-5E31	GB/T 2312—1980，62—17
4337	薏	G0-5E32	GB/T 2312—1980，62—18
4338	蕹	G0-5E33	GB/T 2312—1980，62—19
4339	薮	G0-5E34	GB/T 2312—1980，62—20
4340	薜	G0-5E35	GB/T 2312—1980，62—21
4341	薅	G0-5E36	GB/T 2312—1980，62—22
4342	薹	G0-5E37	GB/T 2312—1980，62—23
4343	薷	G0-5E38	GB/T 2312—1980，62—24
4344	薰	G0-5E39	GB/T 2312—1980，62—25
4345	藓	G0-5E3A	GB/T 2312—1980，62—26
4346	藁	G0-5E3B	GB/T 2312—1980，62—27
4347	藜	G0-5E3C	GB/T 2312—1980，62—28
4348	藿	G0-5E3D	GB/T 2312—1980，62—29
4349	蘧	G0-5E3E	GB/T 2312—1980，62—30
4350	蘅	G0-5E3F	GB/T 2312—1980，62—31
4351	蘩	G0-5E40	GB/T 2312—1980，62—32
4352	蘖	G0-5E41	GB/T 2312—1980，62—33
4353	蘼	G0-5E42	GB/T 2312—1980，62—34
4354	廾	G0-5E43	GB/T 2312—1980，62—35
4355	弈	G0-5E44	GB/T 2312—1980，62—36
4356	夼	G0-5E45	GB/T 2312—1980，62—37
4357	奁	G0-5E46	GB/T 2312—1980，62—38
4358	耷	G0-5E47	GB/T 2312—1980，62—39
4359	奕	G0-5E48	GB/T 2312—1980，62—40
4360	奚	G0-5E49	GB/T 2312—1980，62—41
4361	奘	G0-5E4A	GB/T 2312—1980，62—42
4362	匏	G0-5E4B	GB/T 2312—1980，62—43
4363	尢	G0-5E4C	GB/T 2312—1980，62—44
4364	尥	G0-5E4D	GB/T 2312—1980，62—45
4365	尬	G0-5E4E	GB/T 2312—1980，62—46
4366	尴	G0-5E4F	GB/T 2312—1980，62—47
4367	扌	G0-5E50	GB/T 2312—1980，62—48
4368	扪	G0-5E51	GB/T 2312—1980，62—49
4369	抟	G0-5E52	GB/T 2312—1980，62—50
4370	抻	G0-5E53	GB/T 2312—1980，62—51
4371	拊	G0-5E54	GB/T 2312—1980，62—52
4372	拚	G0-5E55	GB/T 2312—1980，62—53
4373	拗	G0-5E56	GB/T 2312—1980，62—54
4374	拮	G0-5E57	GB/T 2312—1980，62—55
4375	挢	G0-5E58	GB/T 2312—1980，62—56
4376	拶	G0-5E59	GB/T 2312—1980，62—57
4377	挹	G0-5E5A	GB/T 2312—1980，62—58
4378	捋	G0-5E5B	GB/T 2312—1980，62—59
4379	捃	G0-5E5C	GB/T 2312—1980，62—60
4380	掭	G0-5E5D	GB/T 2312—1980，62—61
4381	揶	G0-5E5E	GB/T 2312—1980，62—62
4382	捱	G0-5E5F	GB/T 2312—1980，62—63
4383	捺	G0-5E60	GB/T 2312—1980，62—64
4384	掎	G0-5E61	GB/T 2312—1980，62—65
4385	掴	G0-5E62	GB/T 2312—1980，62—66
4386	捭	G0-5E63	GB/T 2312—1980，62—67
4387	掬	G0-5E64	GB/T 2312—1980，62—68
4388	掊	G0-5E65	GB/T 2312—1980，62—69
4389	捩	G0-5E66	GB/T 2312—1980，62—70
4390	掮	G0-5E67	GB/T 2312—1980，62—71
4391	掼	G0-5E68	GB/T 2312—1980，62—72
4392	揲	G0-5E69	GB/T 2312—1980，62—73
4393	揸	G0-5E6A	GB/T 2312—1980，62—74
4394	揠	G0-5E6B	GB/T 2312—1980，62—75
4395	揿	G0-5E6C	GB/T 2312—1980，62—76
4396	揄	G0-5E6D	GB/T 2312—1980，62—77
4397	揞	G0-5E6E	GB/T 2312—1980，62—78
4398	揎	G0-5E6F	GB/T 2312—1980，62—79
4399	摒	G0-5E70	GB/T 2312—1980，62—80
4400	揆	G0-5E71	GB/T 2312—1980，62—81
4401	掾	G0-5E72	GB/T 2312—1980，62—82
4402	摅	G0-5E73	GB/T 2312—1980，62—83
4403	摁	G0-5E74	GB/T 2312—1980，62—84
4404	搋	G0-5E75	GB/T 2312—1980，62—85
4405	搛	G0-5E76	GB/T 2312—1980，62—86
4406	搠	G0-5E77	GB/T 2312—1980，62—87
4407	搌	G0-5E78	GB/T 2312—1980，62—88
4408	搦	G0-5E79	GB/T 2312—1980，62—89
4409	搡	G0-5E7A	GB/T 2312—1980，62—90
4410	摞	G0-5E7B	GB/T 2312—1980，62—91
4411	撄	G0-5E7C	GB/T 2312—1980，62—92
4412	摭	G0-5E7D	GB/T 2312—1980，62—93
4413	撖	G0-5E7E	GB/T 2312—1980，62—94
4414	摺	G0-5F21	GB/T 2312—1980，63—01
4415	撷	G0-5F22	GB/T 2312—1980，63—02
4416	撸	G0-5F23	GB/T 2312—1980，63—03
4417	撙	G0-5F24	GB/T 2312—1980，63—04
4418	撺	G0-5F25	GB/T 2312—1980，63—05
4419	擀	G0-5F26	GB/T 2312—1980，63—06
4420	擐	G0-5F27	GB/T 2312—1980，63—07
4421	擗	G0-5F28	GB/T 2312—1980，63—08
4422	擤	G0-5F29	GB/T 2312—1980，63—09
4423	擢	G0-5F2A	GB/T 2312—1980，63—10
4424	攉	G0-5F2B	GB/T 2312—1980，63—11
4425	攥	G0-5F2C	GB/T 2312—1980，63—12
4426	攮	G0-5F2D	GB/T 2312—1980，63—13
4427	弋	G0-5F2E	GB/T 2312—1980，63—14
4428	忒	G0-5F2F	GB/T 2312—1980，63—15
4429	甙	G0-5F30	GB/T 2312—1980，63—16
4430	弑	G0-5F31	GB/T 2312—1980，63—17
4431	卟	G0-5F32	GB/T 2312—1980，63—18
4432	叱	G0-5F33	GB/T 2312—1980，63—19
4433	叽	G0-5F34	GB/T 2312—1980，63—20
4434	叩	G0-5F35	GB/T 2312—1980，63—21
4435	叨	G0-5F36	GB/T 2312—1980，63—22
4436	叻	G0-5F37	GB/T 2312—1980，63—23
4437	吒	G0-5F38	GB/T 2312—1980，63—24
4438	吖	G0-5F39	GB/T 2312—1980，63—25
4439	吆	G0-5F3A	GB/T 2312—1980，63—26
4440	呋	G0-5F3B	GB/T 2312—1980，63—27
4441	呒	G0-5F3C	GB/T 2312—1980，63—28
4442	呓	G0-5F3D	GB/T 2312—1980，63—29
4443	呔	G0-5F3E	GB/T 2312—1980，63—30
4444	呖	G0-5F3F	GB/T 2312—1980，63—31
4445	呃	G0-5F40	GB/T 2312—1980，63—32
4446	吡	G0-5F41	GB/T 2312—1980，63—33
4447	呗	G0-5F42	GB/T 2312—1980，63—34
4448	呙	G0-5F43	GB/T 2312—1980，63—35
4449	吣	G0-5F44	GB/T 2312—1980，63—36
4450	吲	G0-5F45	GB/T 2312—1980，63—37
4451	咂	G0-5F46	GB/T 2312—1980，63—38
4452	咔	G0-5F47	GB/T 2312—1980，63—39
4453	呷	G0-5F48	GB/T 2312—1980，63—40
4454	呱	G0-5F49	GB/T 2312—1980，63—41
4455	呤	G0-5F4A	GB/T 2312—1980，63—42
4456	咚	G0-5F4B	GB/T 2312—1980，63—43
4457	咛	G0-5F4C	GB/T 2312—1980，63—44
4458	咄	G0-5F4D	GB/T 2312—1980，63—45
4459	呶	G0-5F4E	GB/T 2312—1980，63—46
4460	呦	G0-5F4F	GB/T 2312—1980，63—47
4461	咝	G0-5F50	GB/T 2312—1980，63—48
4462	哐	G0-5F51	GB/T 2312—1980，63—49
4463	咭	G0-5F52	GB/T 2312—1980，63—50
4464	哂	G0-5F53	GB/T 2312—1980，63—51
4465	咴	G0-5F54	GB/T 2312—1980，63—52
4466	哒	G0-5F55	GB/T 2312—1980，63—53
4467	咧	G0-5F56	GB/T 2312—1980，63—54
4468	咦	G0-5F57	GB/T 2312—1980，63—55
4469	哓	G0-5F58	GB/T 2312—1980，63—56
4470	哔	G0-5F59	GB/T 2312—1980，63—57
4471	呲	G0-5F5A	GB/T 2312—1980，63—58
4472	咣	G0-5F5B	GB/T 2312—1980，63—59
4473	哕	G0-5F5C	GB/T 2312—1980，63—60
4474	咻	G0-5F5D	GB/T 2312—1980，63—61
4475	咿	G0-5F5E	GB/T 2312—1980，63—62
4476	哌	G0-5F5F	GB/T 2312—1980，63—63
4477	哙	G0-5F60	GB/T 2312—1980，63—64
4478	哚	G0-5F61	GB/T 2312—1980，63—65
4479	哜	G0-5F62	GB/T 2312—1980，63—66
4480	咩	G0-5F63	GB/T 2312—1980，63—67
4481	咪	G0-5F64	GB/T 2312—1980，63—68
4482	咤	G0-5F65	GB/T 2312—1980，63—69
4483	哝	G0-5F66	GB/T 2312—1980，63—70
4484	哏	G0-5F67	GB/T 2312—1980，63—71
4485	哞	G0-5F68	GB/T 2312—1980，63—72
4486	唛	G0-5F69	GB/T 2312—1980，63—73
4487	哧	G0-5F6A	GB/T 2312—1980，63—74
4488	唠	G0-5F6B	GB/T 2312—1980，63—75
4489	哽	G0-5F6C	GB/T 2312—1980，63—76
4490	唔	G0-5F6D	GB/T 2312—1980，63—77
4491	哳	G0-5F6E	GB/T 2312—1980，63—78
4492	唢	G0-5F6F	GB/T 2312—1980，63—79
4493	唣	G0-5F70	GB/T 2312—1980，63—80
4494	唏	G0-5F71	GB/T 2312—1980，63—81
4495	唑	G0-5F72	GB/T 2312—1980，63—82
4496	唧	G0-5F73	GB/T 2312—1980，63—83
4497	唪	G0-5F74	GB/T 2312—1980，63—84
4498	啧	G0-5F75	GB/T 2312—1980，63—85
4499	喏	G0-5F76	GB/T 2312—1980，63—86
4500	喵	G0-5F77	GB/T 2312—1980，63—87
4501	啉	G0-5F78	GB/T 2312—1980，63—88
4502	啭	G0-5F79	GB/T 2312—1980，63—89
4503	啁	G0-5F7A	GB/T 2312—1980，63—90
4504	啕	G0-5F7B	GB/T 2312—1980，63—91
4505	唿	G0-5F7C	GB/T 2312—1980，63—92
4506	啐	G0-5F7D	GB/T 2312—1980，63—93
4507	唼	G0-5F7E	GB/T 2312—1980，63—94
4508	唷	G0-6021	GB/T 2312—1980，64—01
4509	啖	G0-6022	GB/T 2312—1980，64—02
4510	啵	G0-6023	GB/T 2312—1980，64—03
4511	啶	G0-6024	GB/T 2312—1980，64—04
4512	啷	G0-6025	GB/T 2312—1980，64—05
4513	唳	G0-6026	GB/T 2312—1980，64—06
4514	唰	G0-6027	GB/T 2312—1980，64—07
4515	啜	G0-6028	GB/T 2312—1980，64—08
4516	喋	G0-6029	GB/T 2312—1980，64—09
4517	嗒	G0-602A	GB/T 2312—1980，64—10
4518	喃	G0-602B	GB/T 2312—1980，64—11
4519	喱	G0-602C	GB/T 2312—1980，64—12
4520	喹	G0-602D	GB/T 2312—1980，64—13
4521	喈	G0-602E	GB/T 2312—1980，64—14
4522	喁	G0-602F	GB/T 2312—1980，64—15
4523	喟	G0-6030	GB/T 2312—1980，64—16
4524	啾	G0-6031	GB/T 2312—1980，64—17
4525	嗖	G0-6032	GB/T 2312—1980，64—18
4526	喑	G0-6033	GB/T 2312—1980，64—19
4527	啻	G0-6034	GB/T 2312—1980，64—20
4528	嗟	G0-6035	GB/T 2312—1980，64—21
4529	喽	G0-6036	GB/T 2312—1980，64—22
4530	喾	G0-6037	GB/T 2312—1980，64—23
4531	喔	G0-6038	GB/T 2312—1980，64—24
4532	喙	G0-6039	GB/T 2312—1980，64—25
4533	嗪	G0-603A	GB/T 2312—1980，64—26
4534	嗷	G0-603B	GB/T 2312—1980，64—27
4535	嗉	G0-603C	GB/T 2312—1980，64—28
4536	嘟	G0-603D	GB/T 2312—1980，64—29
4537	嗑	G0-603E	GB/T 2312—1980，64—30
4538	嗫	G0-603F	GB/T 2312—1980，64—31
4539	嗬	G0-6040	GB/T 2312—1980，64—32
4540	嗔	G0-6041	GB/T 2312—1980，64—33
4541	嗦	G0-6042	GB/T 2312—1980，64—34
4542	嗝	G0-6043	GB/T 2312—1980，64—35
4543	嗄	G0-6044	GB/T 2312—1980，64—36
4544	嗯	G0-6045	GB/T 2312—1980，64—37
4545	嗥	G0-6046	GB/T 2312—1980，64—38
4546	嗲	G0-6047	GB/T 2312—1980，64—39
4547	嗳	G0-6048	GB/T 2312—1980，64—40
4548	嗌	G0-6049	GB/T 2312—1980，64—41
4549	嗍	G0-604A	GB/T 2312—1980，64—42
4550	嗨	G0-604B	GB/T 2312—1980，64—43
4551	嗵	G0-604C	GB/T 2312—1980，64—44
4552	嗤	G0-604D	GB/T 2312—1980，64—45
4553	辔	G0-604E	GB/T 2312—1980，64—46
4554	嘞	G0-604F	GB/T 2312—1980，64—47
4555	嘈	G0-6050	GB/T 2312—1980，64—48
4556	嘌	G0-6051	GB/T 2312—1980，64—49
4557	嘁	G0-6052	GB/T 2312—1980，64—50
4558	嘤	G0-6053	GB/T 2312—1980，64—51
4559	嘣	G0-6054	GB/T 2312—1980，64—52
4560	嗾	G0-6055	GB/T 2312—1980，64—53
4561	嘀	G0-6056	GB/T 2312—1980，64—54
4562	嘧	G0-6057	GB/T 2312—1980，64—55
4563	嘭	G0-6058	GB/T 2312—1980，64—56
4564	噘	G0-6059	GB/T 2312—1980，64—57
4565	嘹	G0-605A	GB/T 2312—1980，64—58
4566	噗	G0-605B	GB/T 2312—1980，64—59
4567	嘬	G0-605C	GB/T 2312—1980，64—60
4568	噍	G0-605D	GB/T 2312—1980，64—61
4569	噢	G0-605E	GB/T 2312—1980，64—62
4570	噙	G0-605F	GB/T 2312—1980，64—63
4571	噜	G0-6060	GB/T 2312—1980，64—64
4572	噌	G0-6061	GB/T 2312—1980，64—65
4573	噔	G0-6062	GB/T 2312—1980，64—66
4574	嚆	G0-6063	GB/T 2312—1980，64—67
4575	噤	G0-6064	GB/T 2312—1980，64—68
4576	噱	G0-6065	GB/T 2312—1980，64—69
4577	噫	G0-6066	GB/T 2312—1980，64—70
4578	噻	G0-6067	GB/T 2312—1980，64—71
4579	噼	G0-6068	GB/T 2312—1980，64—72
4580	嚅	G0-6069	GB/T 2312—1980，64—73
4581	嚓	G0-606A	GB/T 2312—1980，64—74
4582	嚯	G0-606B	GB/T 2312—1980，64—75
4583	囔	G0-606C	GB/T 2312—1980，64—76
4584	囗	G0-606D	GB/T 2312—1980，64—77
4585	囝	G0-606E	GB/T 2312—1980，64—78
4586	囡	G0-606F	GB/T 2312—1980，64—79
4587	囵	G0-6070	GB/T 2312—1980，64—80
4588	囫	G0-6071	GB/T 2312—1980，64—81
4589	囹	G0-6072	GB/T 2312—1980，64—82
4590	囿	G0-6073	GB/T 2312—1980，64—83
4591	圄	G0-6074	GB/T 2312—1980，64—84
4592	圊	G0-6075	GB/T 2312—1980，64—85
4593	圉	G0-6076	GB/T 2312—1980，64—86
4594	圜	G0-6077	GB/T 2312—1980，64—87
4595	帏	G0-6078	GB/T 2312—1980，64—88
4596	帙	G0-6079	GB/T 2312—1980，64—89
4597	帔	G0-607A	GB/T 2312—1980，64—90
4598	帑	G0-607B	GB/T 2312—1980，64—91
4599	帱	G0-607C	GB/T 2312—1980，64—92
4600	帻	G0-607D	GB/T 2312—1980，64—93
4601	帼	G0-607E	GB/T 2312—1980，64—94
4602	帷	G0-6121	GB/T 2312—1980，65—01
4603	幄	G0-6122	GB/T 2312—1980，65—02
4604	幔	G0-6123	GB/T 2312—1980，65—03
4605	幛	G0-6124	GB/T 2312—1980，65—04
4606	幞	G0-6125	GB/T 2312—1980，65—05
4607	幡	G0-6126	GB/T 2312—1980，65—06
4608	岌	G0-6127	GB/T 2312—1980，65—07
4609	屺	G0-6128	GB/T 2312—1980，65—08
4610	岍	G0-6129	GB/T 2312—1980，65—09
4611	岐	G0-612A	GB/T 2312—1980，65—10
4612	岖	G0-612B	GB/T 2312—1980，65—11
4613	岈	G0-612C	GB/T 2312—1980，65—12
4614	岘	G0-612D	GB/T 2312—1980，65—13
4615	岙	G0-612E	GB/T 2312—1980，65—14
4616	岑	G0-612F	GB/T 2312—1980，65—15
4617	岚	G0-6130	GB/T 2312—1980，65—16
4618	岜	G0-6131	GB/T 2312—1980，65—17
4619	岵	G0-6132	GB/T 2312—1980，65—18
4620	岢	G0-6133	GB/T 2312—1980，65—19
4621	岽	G0-6134	GB/T 2312—1980，65—20
4622	岬	G0-6135	GB/T 2312—1980，65—21
4623	岫	G0-6136	GB/T 2312—1980，65—22
4624	岱	G0-6137	GB/T 2312—1980，65—23
4625	岣	G0-6138	GB/T 2312—1980，65—24
4626	峁	G0-6139	GB/T 2312—1980，65—25
4627	岷	G0-613A	GB/T 2312—1980，65—26
4628	峄	G0-613B	GB/T 2312—1980，65—27
4629	峒	G0-613C	GB/T 2312—1980，65—28
4630	峤	G0-613D	GB/T 2312—1980，65—29
4631	峋	G0-613E	GB/T 2312—1980，65—30
4632	峥	G0-613F	GB/T 2312—1980，65—31
4633	崂	G0-6140	GB/T 2312—1980，65—32
4634	崃	G0-6141	GB/T 2312—1980，65—33
4635	崧	G0-6142	GB/T 2312—1980，65—34
4636	崦	G0-6143	GB/T 2312—1980，65—35
4637	崮	G0-6144	GB/T 2312—1980，65—36
4638	崤	G0-6145	GB/T 2312—1980，65—37
4639	崞	G0-6146	GB/T 2312—1980，65—38
4640	崆	G0-6147	GB/T 2312—1980，65—39
4641	崛	G0-6148	GB/T 2312—1980，65—40
4642	嵘	G0-6149	GB/T 2312—1980，65—41
4643	崾	G0-614A	GB/T 2312—1980，65—42
4644	崴	G0-614B	GB/T 2312—1980，65—43
4645	崽	G0-614C	GB/T 2312—1980，65—44
4646	嵬	G0-614D	GB/T 2312—1980，65—45
4647	嵛	G0-614E	GB/T 2312—1980，65—46
4648	嵯	G0-614F	GB/T 2312—1980，65—47
4649	嵝	G0-6150	GB/T 2312—1980，65—48
4650	嵫	G0-6151	GB/T 2312—1980，65—49
4651	嵋	G0-6152	GB/T 2312—1980，65—50
4652	嵊	G0-6153	GB/T 2312—1980，65—51
4653	嵩	G0-6154	GB/T 2312—1980，65—52
4654	嵴	G0-6155	GB/T 2312—1980，65—53
4655	嶂	G0-6156	GB/T 2312—1980，65—54
4656	嶙	G0-6157	GB/T 2312—1980，65—55
4657	嶝	G0-6158	GB/T 2312—1980，65—56
4658	豳	G0-6159	GB/T 2312—1980，65—57
4659	嶷	G0-615A	GB/T 2312—1980，65—58
4660	巅	G0-615B	GB/T 2312—1980，65—59
4661	彳	G0-615C	GB/T 2312—1980，65—60
4662	彷	G0-615D	GB/T 2312—1980，65—61
4663	徂	G0-615E	GB/T 2312—1980，65—62
4664	徇	G0-615F	GB/T 2312—1980，65—63
4665	徉	G0-6160	GB/T 2312—1980，65—64
4666	後	G0-6161	GB/T 2312—1980，65—65
4667	徕	G0-6162	GB/T 2312—1980，65—66
4668	徙	G0-6163	GB/T 2312—1980，65—67
4669	徜	G0-6164	GB/T 2312—1980，65—68
4670	徨	G0-6165	GB/T 2312—1980，65—69
4671	徭	G0-6166	GB/T 2312—1980，65—70
4672	徵	G0-6167	GB/T 2312—1980，65—71
4673	徼	G0-6168	GB/T 2312—1980，65—72
4674	衢	G0-6169	GB/T 2312—1980，65—73
4675	彡	G0-616A	GB/T 2312—1980，65—74
4676	犭	G0-616B	GB/T 2312—1980，65—75
4677	犰	G0-616C	GB/T 2312—1980，65—76
4678	犴	G0-616D	GB/T 2312—1980，65—77
4679	犷	G0-616E	GB/T 2312—1980，65—78
4680	犸	G0-616F	GB/T 2312—1980，65—79
4681	狃	G0-6170	GB/T 2312—1980，65—80
4682	狁	G0-6171	GB/T 2312—1980，65—81
4683	狎	G0-6172	GB/T 2312—1980，65—82
4684	狍	G0-6173	GB/T 2312—1980，65—83
4685	狒	G0-6174	GB/T 2312—1980，65—84
4686	狨	G0-6175	GB/T 2312—1980，65—85
4687	狯	G0-6176	GB/T 2312—1980，65—86
4688	狩	G0-6177	GB/T 2312—1980，65—87
4689	狲	G0-6178	GB/T 2312—1980，65—88
4690	狴	G0-6179	GB/T 2312—1980，65—89
4691	狷	G0-617A	GB/T 2312—1980，65—90
4692	猁	G0-617B	GB/T 2312—1980，65—91
4693	狳	G0-617C	GB/T 2312—1980，65—92
4694	猃	G0-617D	GB/T 2312—1980，65—93
